編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLQKOHLFFAD48CA,21,.02,見其他登記事項,鋼筋混凝土造,84年1月4日,二十五層,地下二層
RPVNMLQKOHLFFAD48CA,21,7.79,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPVNMLQKOHLFFAD48CA,21,199.24,住家用,鋼筋混凝土造,84年1月4日,二十五層,二十四層 二十五層
RPVNMLQKOHLFFAD48CA,21,27.97,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPVNMLQKOHLFFAD48CA,21,21.27,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPPNMLRKOHLFFAD97CA,45,61.56,住家用,加強磚造,60年6月29日,二層,一層 二層
RPXOMLRKOHLFFAD88CA,21,22.64,住家用,鋼筋混凝土造,84年10月24日,十三層,六層
RPXOMLRKOHLFFAD88CA,21,6.14,共有部分,鋼筋混凝土造,84年10月24日,十三層,
RPRPMLRKOHLFFAD38CA,12,247.87,住家用,見其他登記事項,93年6月1日,四層,一層 二層 三層 四層
RPPNMLSKOHLFFAD08CA,,55.02,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十六層
RPPNMLSKOHLFFAD08CA,,23.51,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPTNMLSKOHLFFAD48CA,9,41.93,共有部分,見其他登記事項,96年1月11日,十四層,
RPTNMLSKOHLFFAD48CA,9,78.20,見其他登記事項,見其他登記事項,96年1月11日,十四層,九層
RPTNMLSKOHLFFAD48CA,9,11.09,共有部分,見其他登記事項,96年1月11日,14,
RPUNMLSKOHLFFAD58CA,13,95.50,見其他登記事項,鋼筋混凝土造,91年12月27日,十三層,八層
RPUNMLSKOHLFFAD58CA,13,46.88,共有部分,鋼筋混凝土造,91年12月27日,十三層,
RPUNMLKLOHLFFAD87CA,21,199.24,住家用,鋼筋混凝土造,84年1月4日,二十五層,二十四層 二十五層
RPUNMLKLOHLFFAD87CA,21,.04,見其他登記事項,鋼筋混凝土造,84年1月4日,二十五層,地下二層
RPUNMLKLOHLFFAD87CA,21,15.57,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPUNMLKLOHLFFAD87CA,21,27.97,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPUNMLKLOHLFFAD87CA,21,21.27,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPSNMLNLOHLFFAD97CA,17,297.91,住商用,鋼筋混凝土造,88年10月13日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPSNMLNLOHLFFAD97CA,17,297.91,住商用,鋼筋混凝土造,88年10月13日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPTNMLMLOHLFFAD97CA,10,.16,見其他登記事項,見其他登記事項,95年4月6日,十四層,一層 騎樓
RPTNMLMLOHLFFAD97CA,10,23.55,共有部分,見其他登記事項,95年4月6日,十四層,
RPTNMLMLOHLFFAD97CA,10,15.84,共有部分,見其他登記事項,95年4月6日,十四層,
RPTNMLMLOHLFFAD97CA,10,85.15,見其他登記事項,見其他登記事項,95年4月6日,十四層,七層
