編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLSKNHLFFBK78CA,23,68.82,住家用,鋼筋混凝土造,82年6月3日,,六層
RPPNMLSKNHLFFBK78CA,23,8.02,見其他登記事項,鋼筋混凝土造,82年6月3日,,
RPPNMLSKNHLFFBK78CA,23,12.13,見其他登記事項,鋼筋混凝土造,82年6月3日,,
RPQNMLMLNHLFFBK38CA,20,224.85,住家用,鋼筋混凝土造,85年2月8日,三層,一層 二層 三層 屋頂突出物
RPUNMLQKNHLFFDK66CA,1,116.06,見其他登記事項,鋼筋混凝土造,104年3月6日,四層,一層 二層 三層 四層
RPQNMLRKNHLFFDK98CA,,80.84,見其他登記事項,鋼筋混凝土造,104年11月16日,五層,二層
RPQNMLRKNHLFFDK98CA,,14.32,共有部分,鋼筋混凝土造,104年11月16日,五層,
RPQNMLRKNHLFFDK98CA,,10.64,共有部分,鋼筋混凝土造,104年11月16日,五層,
RPRNMLRKNHLFFDK09CA,34,96.52,住家用,鋼筋混凝土造,70年10月10日,二層,一層 二層 騎樓
RPPNMLQLNHLFFDK88CA,2,63.53,見其他登記事項,鋼筋混凝土造,103年9月29日,十五層,十五層
RPPNMLQLNHLFFDK88CA,2,11.80,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPPNMLQLNHLFFDK88CA,2,32.86,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPQNMLOKOHLFFEK88CA,,248.65,住家用,鋼筋混凝土造,104年12月14日,三層,一層 二層 三層 屋頂突出物
RPTNMLTKNHLFFFK07CA,25,167.08,住商用,鋼筋混凝土造,80年6月3日,三層,一層 二層 三層
RPSNMLSJOHLFFDK76DA,18,114.10,住家用,鋼筋混凝土造,87年1月23日,三層,一層 二層 三層
RPRNMLOKOHLFFFK56DA,1,91.07,見其他登記事項,鋼筋混凝土造,103年12月22日,五層,五層
RPRNMLOKOHLFFFK56DA,1,41.55,見其他登記事項,鋼筋混凝土造,103年12月22日,五層,
RPPNMLLLNHLFFFK58CA,,97.14,見其他登記事項,鋼筋混凝土造,105年1月19日,五層,三層
RPPNMLLLNHLFFFK58CA,,46.71,見其他登記事項,鋼筋混凝土造,105年1月19日,五層,
RPRNMLNLNHLFFFK98CA,34,102.96,見其他登記事項,加強磚造,71年5月20日,二層,一層 二層
RPPNMLSKNHLFFFK56CA,19,25.34,住家用,鋼筋混凝土造,86年6月19日,八層,五層
RPSNMLSKNHLFFFK86CA,29,250.39,住家用,加強磚造,76年9月3日,二層,一層 二層 騎樓
TPXNMLQJOHLFFFK37CA,9,29.10,住家用,見其他登記事項,96年4月11日,五層,四層
TPXNMLQJOHLFFFK37CA,9,6.29,住家用,見其他登記事項,96年4月11日,五層,
TPXNMLQJOHLFFFK37CA,9,29.26,住家用,見其他登記事項,96年4月11日,五層,四層
TPXNMLQJOHLFFFK37CA,9,6.34,住家用,見其他登記事項,96年4月11日,五層,
TPXNMLQJOHLFFFK37CA,9,9.12,住家用,見其他登記事項,96年4月11日,五層,
TPXNMLQJOHLFFFK37CA,9,29.10,住家用,見其他登記事項,96年4月11日,五層,三層
RPWOMLPLNHLFFDK96CA,1,90.96,見其他登記事項,鋼筋混凝土造,104年9月24日,五層,三層
RPWOMLPLNHLFFDK96CA,1,15.57,共有部分,鋼筋混凝土造,104年9月24日,五層,
RPWOMLPLNHLFFDK96CA,1,11.50,共有部分,鋼筋混凝土造,104年9月24日,五層,
RPPNMLOLNHLFFDK68CA,34,93.16,住家用,加強磚造,71年8月10日,二層,一層 二層
RPSOMLTKNHLFFDK86CA,10,227.98,住家用,鋼筋混凝土造,95年8月11日,四層,一層 二層 三層 四層
RPTNMLRKNHLFFDK66CA,,218.28,農舍,鋼筋混凝土造,105年1月28日,二層,一層 二層
RPQNMLSKNHLFFDK09CA,1,256.98,見其他登記事項,鋼筋混凝土造,104年6月29日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLTKNHLFFDK09CA,14,21.34,住家用,鋼筋混凝土造,91年4月18日,四層,二層
RPPNMLTKNHLFFDK09CA,14,8.93,見其他登記事項,鋼筋混凝土造,91年4月18日,四層,
RPQNMLTKNHLFFDK56CA,2,101.68,見其他登記事項,鋼筋混凝土造,103年5月30日,五層,三層
RPQNMLTKNHLFFDK56CA,2,24.61,共有部分,鋼筋混凝土造,103年5月30日,五層,
RPQNMLTKNHLFFDK56CA,2,15.26,共有部分,鋼筋混凝土造,103年5月30日,五層,
RPPNMLNKOHLFFAK28CA,20,186.93,住家用,鋼筋混凝土造,84年11月28日,二層,一層 二層 屋頂突出物 騎樓
RPRNMLSKNHLFFBK98CA,29,140.80,住家用,鋼筋混凝土造,76年9月16日,七層,六層
RPRNMLSKNHLFFBK98CA,29,17.57,住家用,鋼筋混凝土造,76年9月16日,七層,
RPRNMLPLNHLFFBK78CA,20,219.27,住家用,鋼筋混凝土造,85年2月8日,三層,一層 二層 三層 屋頂突出物
RPPNMLKKOHLFFBK08CA,,242.77,住家用,鋼筋混凝土造,,,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPVOMLOKOHLFFBK56CA,16,47.81,住家用,鋼筋混凝土造,88年11月23日,九層,七層
RPVOMLOKOHLFFBK56CA,16,47.81,住家用,鋼筋混凝土造,88年11月23日,九層,七層
RPVOMLOKOHLFFBK56CA,16,26.37,共有部分,鋼筋混凝土造,88年11月23日,九層,
RPVOMLOKOHLFFBK56CA,16,26.37,共有部分,鋼筋混凝土造,88年11月23日,九層,
RPTNMLNKOHLFFBK78CA,9,24.69,住家用,鋼筋混凝土造,96年7月16日,十層,六層
RPTNMLNKOHLFFBK78CA,9,12.33,共有部分,鋼筋混凝土造,96年7月16日,十層,
RPSNMLNJOHLFFBK58CA,37,107.08,住家用,加強磚造,67年11月28日,二層,一層 二層
RPPNMLKLNHLFFBK08CA,22,125.27,住家用,鋼筋混凝土造,83年5月28日,,一層 二層 屋頂突出物
RPQNMLKLNHLFFBK18CA,22,125.27,住家用,鋼筋混凝土造,83年5月28日,,一層 二層 屋頂突出物
RPPNMLKLNHLFFDK28CA,5,282.17,住家用,鋼筋混凝土造,100年6月17日,四層,一層 二層 三層 四層
RPQNMLOLNHLFFFK98CA,20,53.77,住家用,鋼筋混凝土造,85年1月19日,四層,三層
RPQNMLOLNHLFFFK98CA,20,4.35,見其他登記事項,鋼筋混凝土造,85年1月19日,四層,
RPSNMLNLNHLFFFK09CA,,28.34,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,六層
RPSNMLNLNHLFFFK09CA,,17.59,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
