鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
金沙鎮,土地,中蘭劃測段301~330地號,750.0,農,,,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,1200,,0.0,0,因共有型態變更持分增減,RPPNMLRKNHLFFAW17CA
金城鎮,房地(土地+建物),金門縣金城鎮民權路226巷5弄1~30號,30.63,其他,,,1050426,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0971118,87.91,3,1,2,有,無,7600000,86452,,0.0,0,,RPQNMLLMNHLFFAW86CA
金寧鄉,土地,北二三劃測段361~390地號,700.8,其他,,,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,8134,,0.0,0,,RPSNMLTKNHLFFAW67CA
金寧鄉,房地(土地+建物),金門縣金寧鄉埔邊1~30號,15.81,農,,,1050513,土地1建物1車位0,三層,三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040722,40.489999999999995,1,0,1,有,無,2400000,59274,,0.0,0,,RPPNMLRLNHLFFAW27CA
金寧鄉,土地,寧安二劃段541~570地號,28.34,住,,,1050516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1147000,40473,,0.0,0,,RPQNMLTKNHLFFAW57DA
金寧鄉,建物,金門縣金寧鄉西堡31~60號,0.0,,,,1050516,土地0建物1車位0,二層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1050204,56.86,2,1,1,有,無,1953000,34348,,0.0,0,,RPRNMLTKNHLFFAW67DA
金寧鄉,房地(土地+建物),金門縣金寧鄉榜林村1~30號,72.22,其他,,,1050512,土地0建物1車位0,一層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1041210,99.27000000000001,3,2,2,有,無,6500000,65478,,0.0,0,,RPSNMLNLNHLFFAW27DA
金寧鄉,土地,東洲段181~210地號,1073.67,農,,,1050426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,3912,,0.0,0,,RPUNMLNLNHLFFAW37CA
金湖鎮,房地(土地+建物),金門縣金湖鎮赤東路1~30號,20.86,住,,,1050506,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041201,110.53,3,2,2,有,有,7850000,71021,,0.0,0,,RPXNMLRLNHLFFAW08CA
金寧鄉,房地(土地+建物),金門縣金寧鄉榜林村1~30號,66.93,其他,,,1050512,土地0建物1車位0,二層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1041210,99.58,3,2,2,有,無,6200000,62261,,0.0,0,,RPQNMLNLNHLFFAW07DA
