編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLSKNHLFFBC48CA,19,55.08,住家用,鋼筋混凝土造,85年11月29日,二十三層,十一層
RPUNMLSKNHLFFBC48CA,19,9.64,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPUNMLSKNHLFFBC48CA,19,2.94,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPUNMLSKNHLFFBC48CA,19,4.46,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPSNMLTKNHLFFBC38CA,21,111.49,住家用,鋼筋混凝土造,84年4月1日,九層,四層
RPSNMLTKNHLFFBC38CA,21,16.74,共用部份,鋼筋混凝土造,84年4月1日,九層,
RPSNMLTKNHLFFBC38CA,21,36.45,共用部份,鋼筋混凝土造,84年4月1日,九層,
RPWNMLTKNHLFFBC78CA,33,105.79,住家用,鋼筋混凝土造,71年12月29日,五層,五層
RPROMLTKNHLFFBC38CA,17,57.41,住家用,鋼筋混凝土造,88年1月14日,十六層,七層
RPROMLTKNHLFFBC38CA,17,10.05,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPROMLTKNHLFFBC38CA,17,4.42,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPROMLTKNHLFFBC38CA,17,1.46,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPROMLTKNHLFFBC38CA,17,.69,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLLLNHLFFBC37CA,71,116.48,住家用,木造,34年1月1日,二層,一層 二層
RPQNMLLLNHLFFBC47CA,,172.04,見其他登記事項,鋼筋混凝土造,104年12月16日,五層,四層
RPQNMLLLNHLFFBC47CA,,37.59,見其他登記事項,鋼筋混凝土造,104年12月16日,五層,
RPVNMLNLNHLFFBC18CA,18,28.38,住家用,鋼筋混凝土造,86年11月21日,十八層,四層
RPVNMLNLNHLFFBC18CA,18,6.83,共用部份,鋼筋混凝土造,86年11月21日,十八層,
RPVNMLNLNHLFFBC18CA,18,2.50,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPPNMLOLNHLFFBC67CA,7,95.80,住家用,鋼筋混凝土造,98年6月2日,六層,五層
RPPNMLOLNHLFFBC67CA,7,11.53,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPPNMLOLNHLFFBC67CA,7,15.99,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPPNMLOLNHLFFBC67CA,7,.09,見其他登記事項,鋼筋混凝土造,98年6月2日,六層,地下一層
RPPNMLOLNHLFFBC67CA,7,12.68,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPPNMLOLNHLFFBC67CA,7,.02,住家用,鋼筋混凝土造,97年12月26日,六層,六層
RPPNMLOLNHLFFBC67CA,7,.76,共用部份,鋼筋混凝土造,97年12月26日,六層,
RPPNMLOLNHLFFBC67CA,7,.01,見其他登記事項,鋼筋混凝土造,98年2月9日,六層,地下一層
RPPNMLOLNHLFFBC67CA,7,.10,共用部份,鋼筋混凝土造,98年2月9日,六層,
RPXNMLLJOHLFFBC08CA,43,119.63,住家用,鋼筋混凝土加強磚造,62年2月20日,四層,三層
RPRNMLSKNHLFFCC28CA,30,85.68,住家用,鋼筋混凝土造,74年10月17日,五層,四層
RPTNMLSKNHLFFCC48CA,35,80.15,住家用,鋼筋混凝土造,70年7月24日,七層,三層
RPTNMLSKNHLFFCC48CA,35,14.37,共用部份,鋼筋混凝土造,70年7月24日,七層,
RPUNMLSKNHLFFCC58CA,44,90.68,住家用,加強磚造,60年11月20日,二層,一層 二層
RPPOMLSKNHLFFCC18CA,21,82.49,住家用,鋼筋混凝土造,83年10月15日,五層,五層
RPPOMLSKNHLFFCC18CA,21,2.36,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPPOMLSKNHLFFCC18CA,21,7.86,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPRNMLTKNHLFFCC38CA,34,83.23,商業用,鋼筋混凝土造,70年11月16日,五層,一層 騎樓 停車場
RPOOMLTKNHLFFCC18CA,12,165.99,見其他登記事項,鋼筋混凝土造,93年4月6日,五層,二層 三層 四層 五層
RPOOMLTKNHLFFCC18CA,12,52.64,共用部份,鋼筋混凝土造,93年4月6日,五層,
RPOOMLTKNHLFFCC18CA,12,20.27,共用部份,鋼筋混凝土造,93年4月6日,五層,
RPQNMLLLNHLFFCC57CA,23,126.43,住家用,鋼筋混凝土造,82年9月2日,七層,六層
RPQNMLLLNHLFFCC57CA,23,.92,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPQNMLLLNHLFFCC57CA,23,4.76,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPQNMLLLNHLFFCC57CA,23,1.58,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPQNMLLLNHLFFCC57CA,23,10.38,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPRNMLNLNHLFFCC87CA,35,79.61,住家用,鋼筋混凝土造,70年6月5日,五層,三層
RPQNMLKMNHLFFCC57CA,3,131.89,見其他登記事項,鋼筋混凝土造,102年2月27日,五層,四層 五層
RPQNMLKMNHLFFCC57CA,3,20.06,見其他登記事項,鋼筋混凝土造,102年2月27日,五層,
RPQNMLKMNHLFFCC57CA,3,31.68,見其他登記事項,鋼筋混凝土造,102年2月27日,五層,
RPQNMLPJOHLFFCC87CA,21,87.46,住家用,鋼筋混凝土造,84年1月5日,十四層,十四層
RPQNMLPJOHLFFCC87CA,21,14.88,共用部份,鋼筋混凝土造,84年1月5日,十四層,
RPQNMLPJOHLFFCC87CA,21,40.56,共用部份,鋼筋混凝土造,84年1月5日,十四層,
RPORMLQJOHLFFCC18CA,,137.51,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,十二層
RPORMLQJOHLFFCC18CA,,1.32,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPORMLQJOHLFFCC18CA,,42.96,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPORMLQJOHLFFCC18CA,,.03,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPORMLQJOHLFFCC18CA,,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPORMLQJOHLFFCC18CA,,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPORMLQJOHLFFCC18CA,,26.69,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPPRMLQJOHLFFCC28CA,,49.55,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十一層
RPPRMLQJOHLFFCC28CA,,.48,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPPRMLQJOHLFFCC28CA,,20.25,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPPRMLQJOHLFFCC28CA,,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPPRMLQJOHLFFCC28CA,,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPPRMLQJOHLFFCC28CA,,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPQRMLQJOHLFFCC38CA,,130.15,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,九層
RPQRMLQJOHLFFCC38CA,,1.25,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
